,Price,lat,lon,geometry,random
212,327.5,12.8917332,77.6816863,POINT (77.6816863 12.8917332),-7
213,327.5,12.8917332,77.6816863,POINT (77.6816863 12.8917332),2
214,502.70000000000005,12.8917332,77.6816863,POINT (77.6816863 12.8917332),3
215,612.6,12.8917332,77.6816863,POINT (77.6816863 12.8917332),3
216,606.0,13.1023847,77.441715,POINT (77.441715 13.1023847),4
217,677.9999999999999,13.1023847,77.441715,POINT (77.441715 13.1023847),-2
218,516.9,12.7851117,77.7770002,POINT (77.7770002 12.7851117),8
219,719.8,12.7851117,77.7770002,POINT (77.7770002 12.7851117),-8
220,978.4000000000001,12.7851117,77.7770002,POINT (77.7770002 12.7851117),9
221,888.0,13.081174,77.625001,POINT (77.625001 13.081174),7
222,294.5,12.8211271,77.660999,POINT (77.660999 12.8211271),-10
